0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
7709,9096,0,0,9108,9120,2049,9096,9094,12279,9100,9101,9101,9100,10320,0,1,2,3,4,5,6
11137,5618,14205,14206,14202,14318,14334,5618,14325,10296,14205,14325,10358,14325,14205,14206,14138,14334,0,1,2,3
12484,38,7960,10762,7960,2317,810,812,809,2192,1996,1982,1996,810,0,1,2,3,4,5,6,7
4370,10312,0,0,0,0,0,3767,11185,11185,11185,11186,11185,11186,11098,11585,6565,0,1,2,3,4
8023,9722,12224,9722,12126,12224,11185,12225,12224,11185,11189,12126,12225,11098,12128,12126,12224,0,1,2,3,4
148,13301,13301,12779,12780,12779,12780,13295,13311,13290,13292,13273,13311,12780,0,1,2,3,4,5,6,7
17546,15091,0,0,0,0,0,0,0,0,0,14579,14353,14591,14555,14484,14799,15067,0,1,2,3
1146,13204,12820,12964,12964,13204,13204,13326,6889,13198,12820,12964,12820,13175,0,1,2,3,4,5,6,7
16695,15018,15042,15020,15033,15042,15018,15019,15042,15020,15020,15042,15018,15020,15042,15019,15033,15093,15029,14988,0,1
8916,11508,7404,11554,12456,11508,3989,11508,11561,11750,11398,8582,3989,11562,11585,10999,11750,11508,2356,11561,0,1
14972,14925,0,0,0,0,0,0,14930,14926,14909,14929,14925,14926,14930,14800,14919,14891,0,1,2,3
12077,11693,14412,13424,14627,14584,14353,14535,2384,11684,11687,11688,11684,14566,14536,9050,14584,9584,14626,12642,13696,4569
10760,12017,10319,12006,3765,13822,13615,12017,323,14145,14135,14145,14145,12641,3869,14033,0,1,2,3,4,5
18533,11574,6156,15866,2857,15866,2857,1558,312,1001,320,2701,2701,0,1,2,3,4,5,6,7,8
7368,9144,0,0,0,0,0,2006,8365,9772,13708,12499,8365,2006,0,1,2,3,4,5,6,7
17476,15022,0,0,0,0,0,0,0,0,0,5876,15139,15094,14792,15068,15031,15189,14981,14990,14983,14885
3480,8021,0,0,0,0,0,0,0,0,0,1225,1225,0,1,2,3,4,5,6,7,8
5937,12010,0,0,0,0,0,0,0,2720,10568,10436,10436,0,1,2,3,4,5,6,7,8
9930,250,0,0,0,0,0,0,0,4818,11509,13590,11509,0,1,2,3,4,5,6,7,8
10729,8324,0,0,0,0,13828,8128,13791,13791,13791,8325,13791,0,1,2,3,4,5,6,7,8
7779,12624,13424,13425,11688,11005,12641,12541,1991,12028,13672,13614,13424,13417,14483,13423,13406,13614,11670,0,1,2
141,9781,0,0,0,0,0,0,0,10377,9781,9781,9781,8570,9596,0,1,2,3,4,5,6
2170,12284,12973,12973,12958,12974,13382,13156,13242,13275,13156,12973,13156,0,1,2,3,4,5,6,7,8
4757,10684,0,0,0,10777,9307,9285,5628,8307,10739,11098,8307,10777,9285,0,1,2,3,4,5,6
12807,10790,0,0,14401,13418,14410,1692,14230,2855,14230,14335,14230,0,1,2,3,4,5,6,7,8
2276,10686,10799,10799,10799,10686,10686,11513,2042,2042,10902,10686,10686,11513,11514,10799,10902,10583,11006,2042,11000,11494
10327,9227,0,0,0,0,0,0,0,0,13834,14149,13834,14141,0,1,2,3,4,5,6,7
5726,11076,0,0,0,11076,11076,12620,11208,12535,12003,11076,11208,11076,10490,12529,0,1,2,3,4,5
9033,14222,0,0,0,0,0,0,13418,12264,14222,13714,13430,13424,13805,11882,13717,12642,13706,12264,13715,13423
13125,14696,0,0,12692,9055,14765,6497,14684,12692,9055,14684,9063,14696,9055,14684,9067,0,1,2,3,4
13816,2657,0,0,0,0,0,0,0,0,0,14624,7768,14488,14554,14624,0,1,2,3,4,5
16227,14944,0,0,0,0,0,0,14944,14983,14632,14979,14979,14944,0,1,2,3,4,5,6,7
13495,14732,0,0,0,14563,14681,14718,14647,14222,14876,8461,14766,14647,0,1,2,3,4,5,6,7
17902,138,0,0,0,0,0,0,0,132,1435,9592,9592,12225,0,1,2,3,4,5,6,7
12569,14626,13429,9771,9765,9767,9818,14102,14582,14406,2475,8358,14406,14582,0,1,2,3,4,5,6,7
6671,6944,0,0,0,0,0,0,12273,6618,12273,12273,12273,0,1,2,3,4,5,6,7,8
15647,6131,0,0,0,0,0,0,14881,6065,2895,6065,6131,0,1,2,3,4,5,6,7,8
1597,10576,10575,10592,10576,10576,1790,10616,10616,9171,3129,10575,10575,10616,0,1,2,3,4,5,6,7
16363,14984,15026,15029,15192,3017,15052,15055,12637,2651,6250,13781,15073,15023,12637,14981,15080,15092,15020,15026,15042,15029
10101,11926,0,0,0,0,0,13738,12529,12264,12200,13726,11092,12642,11050,12529,12264,0,1,2,3,4
430,1121,0,0,0,0,0,0,0,0,1122,1800,12626,1122,1800,4900,1799,10720,0,1,2,3
11294,12116,3891,340,340,340,340,340,340,7962,5479,12116,340,7962,0,1,2,3,4,5,6,7
13609,13799,0,0,0,0,14626,14576,14652,9067,14876,14571,14627,14536,14572,14626,14685,14484,2382,14718,14716,14876
16089,15178,15116,15069,15119,15117,15098,14862,14749,15098,2500,15176,15190,2465,15123,15187,15177,15067,15137,15098,0,1
12895,10895,0,0,0,0,0,0,0,0,8455,10745,10745,0,1,2,3,4,5,6,7,8
13500,10395,0,0,0,0,0,0,14671,14309,10291,10394,13582,10395,11882,9781,10394,11209,0,1,2,3
3707,532,11098,11102,10703,2817,5395,2523,532,532,11098,11102,11102,11098,0,1,2,3,4,5,6,7
7640,13534,4677,4676,4677,1475,1475,1459,11743,12235,4898,4881,12235,4881,1271,9764,8862,0,1,2,3,4
17095,1,15031,6482,6488,15133,15180,14578,14578,12037,14578,12037,12037,14422,0,1,2,3,4,5,6,7
11366,13686,13686,12541,12541,12006,12006,12006,12006,13686,12541,12006,12006,11069,3869,0,1,2,3,4,5,6
16634,15055,0,0,15073,15080,14570,15051,15013,14571,14570,15049,14570,15051,0,1,2,3,4,5,6,7
663,10142,0,10441,10441,10441,10441,6531,10809,2151,2659,10142,10441,0,1,2,3,4,5,6,7,8
7937,7934,0,0,0,0,0,0,0,0,0,12489,11658,14024,2755,0,1,2,3,4,5,6
13633,14692,0,0,0,0,0,0,0,0,0,14692,14692,0,1,2,3,4,5,6,7,8
9955,3883,3869,14141,10794,1990,12028,14483,13568,13686,12535,12640,9208,13686,13582,3869,12641,12642,12028,3883,13711,13614
5735,4527,0,0,0,0,0,4527,12646,11584,11063,12646,12646,0,1,2,3,4,5,6,7,8
15705,10385,2080,9366,9365,2078,14162,14085,9366,5628,8307,9588,4507,9366,2078,13727,10777,0,1,2,3,4
17428,15227,15227,4722,15095,14880,15232,15252,15237,15234,15138,15692,15233,15232,15222,14880,15237,15286,8871,15234,15692,14969
5576,6207,0,0,0,0,0,0,10692,12226,6443,11098,12226,11100,11098,11192,11184,10486,11102,11101,12638,12230
1036,10811,3133,3129,10932,10914,10914,10914,10762,10780,12535,10811,10914,11513,10770,12535,3129,11077,10764,10574,10932,10747
18949,8948,0,0,0,0,15155,15129,15762,7664,7665,12461,3939,3030,14914,10570,9113,10808,8968,10568,9111,7364
6557,11585,0,0,0,12227,11204,12233,11398,9780,10232,11585,9781,12529,11092,12233,10394,11191,3667,10395,11077,0
8043,966,0,0,0,0,3683,966,8886,8888,966,966,966,0,1,2,3,4,5,6,7,8
9469,2131,9061,7320,2131,9055,14176,2227,9055,6494,1882,5505,9061,8881,9063,9067,0,1,2,3,4,5
9233,5213,0,0,0,0,0,0,13698,13701,11207,811,10500,5929,13698,13734,14249,13772,14461,13735,0,1
18604,8310,15800,15213,15241,15241,8310,15299,15241,15241,8310,15241,8310,8023,12199,15241,0,1,2,3,4,5
18296,14759,0,15588,15585,15588,15587,8035,15255,15222,8871,15222,15588,15587,0,1,2,3,4,5,6,7
14749,9120,14799,2132,14626,9120,9085,9085,9085,9085,9085,9085,9085,0,1,2,3,4,5,6,7,8
4676,10449,13438,13440,10916,11929,12016,12016,11671,10486,9700,10490,10578,10574,12028,10490,13096,10692,10794,11671,12242,9700
607,6475,7408,11392,7408,7552,8269,6475,6475,6464,331,331,331,0,1,2,3,4,5,6,7,8
13820,9055,0,14718,14652,14652,9037,9051,9063,9067,9055,14763,14684,9055,9063,9067,0,1,2,3,4,5
620,10769,9062,9964,5898,10131,5238,6443,10684,5974,9335,10769,10798,10769,6489,10795,10907,10766,10694,5614,9335,0
6812,11194,0,0,0,0,0,0,0,0,0,11919,11919,12232,11194,0,1,2,3,4,5,6
10261,12642,0,0,0,0,0,0,0,0,13834,14141,13834,14141,0,1,2,3,4,5,6,7
17277,4,348,628,4,380,379,3713,3715,379,379,4,346,380,348,0,1,2,3,4,5,6
5889,10790,10790,12265,11584,8568,12535,12624,12624,12529,10686,5995,11598,10686,11513,12030,10790,11584,5995,11514,11006,2129
6622,12532,0,0,0,0,0,0,12532,10776,12227,13535,10776,12227,12226,0,1,2,3,4,5,6
17586,14576,14626,10647,15098,15162,15116,15162,6488,6482,15035,14576,14981,14576,15098,15162,15035,6488,15067,15082,14626,15123
9267,13718,0,0,0,0,3945,13827,13722,12017,5620,13828,13828,13785,13722,13827,10763,0,1,2,3,4
10174,11598,0,0,0,14101,14123,14228,11064,14090,14107,11584,14180,14101,14228,14123,11598,14090,0,1,2,3
18758,6658,5922,9375,8850,5935,9374,8058,9374,14757,5935,9374,8058,9374,14953,14692,2472,0,1,2,3,4
3539,11290,0,0,0,0,0,0,0,378,11289,11287,378,11287,11289,0,1,2,3,4,5,6
501,199,1015,1032,1023,1033,1033,9376,2870,2870,199,2870,1033,12522,199,1023,2870,1018,0,1,2,3
2381,10983,1345,2375,11000,11342,11342,11341,11341,9367,2230,2665,11342,10554,11341,0,1,2,3,4,5,6
14897,14861,0,0,0,0,14749,14861,14869,14862,14933,14749,14862,14877,14933,14873,0,1,2,3,4,5
11277,18,0,0,0,0,0,0,0,7379,6663,6662,6663,6662,0,1,2,3,4,5,6,7
1364,10581,10581,4086,10581,10581,2650,2651,10581,10581,2651,10581,10581,0,1,2,3,4,5,6,7,8
4224,10895,0,0,0,0,0,0,0,0,6613,2286,11522,2286,10899,6685,0,1,2,3,4,5
15860,12002,12002,13439,13439,13438,616,13440,10580,14869,5247,13438,13438,0,1,2,3,4,5,6,7,8
14514,14903,0,0,0,0,0,0,14930,14919,14800,14939,14926,14891,14930,0,1,2,3,4,5,6
13941,14765,0,0,14684,14696,14684,14696,6494,14765,14684,14696,14696,14684,9055,9067,14697,0,1,2,3,4
16723,13113,0,0,0,0,0,0,0,0,0,4867,8174,9092,6426,14568,2334,2549,664,4867,0,1
2086,11026,2515,3817,10185,10561,10185,10185,10792,10612,10504,11025,10185,0,1,2,3,4,5,6,7,8
11595,14448,11231,2685,9425,13609,14445,14444,6471,14471,14073,14444,14444,14443,14448,14452,14630,0,1,2,3,4
11636,6597,0,0,0,0,6597,13962,8535,13962,13962,6597,6597,13962,0,1,2,3,4,5,6,7
9058,4718,9283,9368,11209,13536,4093,6250,1842,721,4718,1842,1842,0,1,2,3,4,5,6,7,8
15438,15020,15082,14167,15098,15097,15070,15067,15026,14956,14898,14555,15098,15018,15020,14956,14877,14983,14898,15026,15022,15095
11891,3737,0,0,0,0,0,0,0,0,3736,3736,3736,3737,0,1,2,3,4,5,6,7
16264,15169,0,0,0,15169,15019,15033,15018,15022,14569,9821,15029,15018,15019,15020,15022,15093,15042,9596,2109,0
783,6208,0,0,0,0,0,0,7933,7932,6208,9211,6208,7933,0,1,2,3,4,5,6,7
18056,14206,0,0,0,15022,15022,15173,15588,12535,13779,13779,9781,9208,13779,13711,10312,8543,9700,0,1,2
11467,3387,0,0,1126,4900,1126,10722,3387,1115,3387,1126,10722,10718,4900,3387,0,1,2,3,4,5
11796,14466,0,0,0,0,0,0,0,0,0,14459,13186,13573,14459,10998,14458,14465,0,1,2,3
9512,11514,5040,6762,6762,6706,6762,8241,10385,2882,10779,1931,13406,10385,11077,0,1,2,3,4,5,6
3808,11099,0,0,0,0,0,11098,11098,11101,4572,10302,11098,11101,0,1,2,3,4,5,6,7
10432,269,0,281,269,269,11074,8471,11074,269,11074,11074,11074,0,1,2,3,4,5,6,7,8
5241,1460,0,10592,1789,10592,1789,1789,7739,1462,1463,1462,1463,0,1,2,3,4,5,6,7,8
18899,15510,0,0,0,0,15749,15665,15623,15636,15665,15680,15680,15743,15641,15665,15640,0,1,2,3,4
498,5766,0,0,0,0,0,0,8833,10485,12483,9120,10321,10320,6392,9587,9120,13559,10385,12483,0,1
17195,14990,0,0,0,6596,15189,6633,2287,14990,14592,14745,15189,6596,6633,0,1,2,3,4,5,6
7674,13536,0,0,0,0,0,0,0,12642,11076,12030,12642,12030,3883,12643,11882,12641,11076,12529,13536,0
17576,15169,6488,15139,6488,15178,15176,15178,15157,15060,15818,15165,15192,15139,15157,15032,6488,15178,15060,0,1,2
10153,13680,0,0,0,0,0,0,0,13735,13734,13735,13698,14227,5929,13735,13772,0,1,2,3,4
11468,13779,0,0,0,0,0,0,0,0,14138,12624,14206,13417,13423,10358,14138,0,1,2,3,4
10316,14288,0,0,0,0,0,0,0,0,0,14337,11360,14337,12231,14288,14319,10776,10746,13611,14291,14328
1215,12535,11252,11287,11287,11289,11289,378,378,10395,6490,6490,378,11287,0,1,2,3,4,5,6,7
5787,12027,0,0,0,0,0,0,0,0,0,12030,11598,12030,12265,12027,11064,10790,11584,0,1,2
7859,12652,0,0,0,0,0,0,0,12652,14086,12652,12652,14086,4762,0,1,2,3,4,5,6
3352,7397,0,2187,12300,2187,2186,12311,12300,11510,2186,9230,12300,0,1,2,3,4,5,6,7,8
17304,15042,0,0,0,0,0,0,15136,15042,15033,15020,15018,15020,15042,15019,15033,15093,15029,0,1,2
15359,15018,0,0,0,0,0,14899,14983,14983,14897,15019,14897,14974,14900,0,1,2,3,4,5,6
1304,11766,11766,11713,11713,11801,11801,11738,11738,10357,11702,11713,11702,0,1,2,3,4,5,6,7,8
13510,6497,0,0,0,0,0,0,14763,14763,9055,6497,14717,14664,14695,9067,6497,0,1,2,3,4
5495,3769,897,3901,11749,3667,10680,11750,10319,5384,10916,10916,3883,9781,12642,10906,12232,11194,9596,6610,11996,11555
9809,13712,0,0,0,0,13701,13734,2936,2936,13701,2905,2905,13701,0,1,2,3,4,5,6,7
10964,14291,11193,3220,13582,10794,8039,11092,13723,11670,14403,14329,13582,0,1,2,3,4,5,6,7,8
11146,13942,0,0,0,0,12234,10140,10151,13942,583,10140,10140,0,1,2,3,4,5,6,7,8
5852,8332,0,0,0,0,0,0,0,0,0,3134,10449,10436,10439,10575,0,1,2,3,4,5
1452,5370,11823,5370,9156,8398,9156,5370,9157,7788,8276,8396,8396,0,1,2,3,4,5,6,7,8
8609,13407,0,0,0,0,0,0,13406,13407,13612,13425,13612,13424,13406,13425,13405,11228,13423,13407,0,1
8981,13711,11200,7928,6038,5918,5948,11204,13558,9338,11205,12265,11204,12643,13535,11064,12529,11598,3667,10790,12642,11584
15971,14933,0,0,0,0,0,0,0,0,0,14933,14933,14877,14878,14881,14873,14861,0,1,2,3
17967,15220,0,0,0,0,0,0,0,0,14952,15822,14952,0,1,2,3,4,5,6,7,8
6546,9283,11220,11221,11219,11218,12637,10619,2182,11091,9781,3133,11221,11219,12637,11218,0,1,2,3,4,5
16803,11227,14990,15100,15052,14800,14926,14592,15119,15117,15178,15139,2463,6488,15139,15119,2461,0,1,2,3,4
13295,14672,0,0,0,14560,14685,2382,14716,14672,14560,14685,1931,2382,14685,14716,0,1,2,3,4,5
4868,7772,0,3871,2878,8579,8579,8579,13603,5817,10712,5628,10712,8579,3871,0,1,2,3,4,5,6
524,1406,10738,10708,6786,10564,10564,10564,10564,1408,1406,1423,1406,1229,0,1,2,3,4,5,6,7
6145,5259,1913,1912,1858,5456,10751,9369,2067,7801,10528,6425,13890,6425,0,1,2,3,4,5,6,7
15050,14798,14939,6129,14904,6129,14905,6131,6131,14932,14920,12538,14904,6065,6131,14797,14889,0,1,2,3,4
6934,11561,0,0,0,0,0,0,0,0,12624,3285,3285,11750,11561,0,1,2,3,4,5,6
3614,10686,11508,3667,11562,11562,4686,3285,11561,11750,10680,9781,11750,11508,3281,11562,11561,10680,0,1,2,3
6103,13893,0,0,0,12574,210,5564,6758,543,12002,13892,12142,11996,0,1,2,3,4,5,6,7
9692,10762,0,0,0,0,0,0,13701,13701,10762,13785,13806,13785,13828,9142,0,1,2,3,4,5
17296,2465,0,0,0,6488,6488,6482,6482,2462,2462,2465,6488,15031,15139,6482,15116,0,1,2,3,4
8400,13411,0,0,0,0,0,0,0,13406,13404,13407,11228,13406,13405,13404,0,1,2,3,4,5
17525,15190,14372,14571,10352,8032,15123,15190,10352,15123,15123,10352,15190,15187,10352,15123,0,1,2,3,4,5
5424,10454,0,0,0,0,0,0,0,0,10455,10454,3283,10455,13006,10454,12726,0,1,2,3,4
11591,2673,0,0,0,0,0,0,0,0,14404,14413,14404,14413,0,1,2,3,4,5,6,7
15355,11230,0,0,0,0,0,0,0,15092,14981,15100,15100,15052,15117,15119,15068,15050,0,1,2,3
12932,14448,2213,14626,14627,14572,14566,14607,14344,14592,14536,2383,14536,2383,14627,14344,14566,14626,2384,0,1,2
9647,12990,0,0,0,0,0,0,0,0,0,6525,12978,9120,11029,11056,10738,12652,11380,10708,10685,9110
12426,9110,0,9093,9106,11366,11366,11365,9111,9110,11366,11366,9111,11366,0,1,2,3,4,5,6,7
4786,5969,0,0,0,0,5969,9233,9233,5969,9233,5969,9233,0,1,2,3,4,5,6,7,8
6524,9772,0,0,0,0,0,0,0,12633,7196,4302,12633,4302,12493,7196,0,1,2,3,4,5
14125,14749,14862,14861,14869,14749,14749,14861,14862,9111,14933,14873,14869,14877,14862,14873,0,1,2,3,4,5
13672,1467,0,0,0,0,0,0,0,0,2037,1467,1467,0,1,2,3,4,5,6,7,8
14190,14865,0,0,0,14865,14865,14938,5992,14938,5992,12975,14938,0,1,2,3,4,5,6,7,8
1100,8329,9086,9105,9105,9086,8329,9105,9091,8329,8329,8329,8329,0,1,2,3,4,5,6,7,8
11660,14444,8567,13716,10746,14444,14251,13703,12231,13717,13716,11099,10746,0,1,2,3,4,5,6,7,8
2983,9782,0,0,0,0,9767,9769,9766,9766,9768,9769,9769,9766,9820,0,1,2,3,4,5,6
10930,14142,0,0,0,14238,14231,14142,14645,14533,14338,14138,14238,14206,14326,14217,14138,14089,14202,14232,0,1
7586,8055,11075,12644,11922,10576,10580,10591,13408,11598,11064,11050,11193,11050,11922,11598,0,1,2,3,4,5
4494,2431,10528,11098,11099,2431,11221,10710,11219,11218,2182,11220,11220,11221,11219,0,1,2,3,4,5,6
13311,14681,0,0,0,0,0,0,0,0,14766,14766,14685,14766,0,1,2,3,4,5,6,7
6491,11220,12637,12637,12637,12637,11227,11227,11227,11750,3869,11227,12638,11227,3869,12637,0,1,2,3,4,5
15574,14796,6129,14797,6131,6131,6129,13735,6129,6131,14882,10353,6065,14797,6131,14889,0,1,2,3,4,5
2981,13020,13178,12831,13020,13020,12808,12811,6804,6803,12794,13020,6804,0,1,2,3,4,5,6,7,8
1142,10580,0,0,0,0,0,0,0,2000,10799,12154,12154,0,1,2,3,4,5,6,7,8
3963,11100,0,0,0,0,0,0,0,0,0,11099,11102,11100,11099,11185,11098,11186,0,1,2,3
4061,9916,0,0,0,11102,11186,11189,11189,11696,11696,10931,11697,11696,11186,11098,3989,9781,11585,11508,6565,11691
18158,15253,0,0,0,14880,14880,12067,15255,15255,15258,15258,15255,0,1,2,3,4,5,6,7,8
1605,11513,11514,11514,10530,10530,10530,3133,2161,10793,11513,11513,11513,11514,10793,0,1,2,3,4,5,6
13888,14696,14664,14763,14769,14695,14696,9055,14763,14664,14695,14769,6497,14664,14763,14717,9055,9067,14695,0,1,2
11693,6208,0,0,0,0,0,0,6208,8579,6208,8579,8579,9649,6208,0,1,2,3,4,5,6
3292,10687,10689,2016,2062,10688,9289,9723,10770,2231,1616,1982,10689,10686,11513,11006,10690,10691,10688,10794,11000,0
6517,1786,0,0,0,0,0,0,10576,13422,13441,10578,10576,13433,10575,10578,10591,13422,0,1,2,3
1581,974,0,0,0,0,0,0,0,0,0,157,156,2968,157,7877,5801,0,1,2,3,4
6211,12265,0,0,0,10790,11584,2319,9907,9907,10790,10790,12265,10790,11584,0,1,2,3,4,5,6
12268,14626,2384,14563,14718,6494,3667,14579,14610,12637,14368,14627,14626,14536,14627,14610,2383,2384,14484,14611,0,1
7740,5211,0,0,0,0,0,0,0,0,0,13593,13593,11916,13594,0,1,2,3,4,5,6
14459,7720,12632,12632,12632,12632,132,9458,15038,7720,4548,4008,12628,13560,4144,0,1,2,3,4,5,6
6112,11514,0,0,0,0,0,0,0,0,2213,11513,11513,0,1,2,3,4,5,6,7,8
2485,10686,0,0,0,11513,11513,11513,11513,10686,10686,10686,11513,10686,11514,11006,11494,0,1,2,3,4
12017,7659,2056,14587,2056,13821,14587,14089,14645,2738,3667,13089,9781,11402,2738,11562,11508,8571,3870,9596,3989,10395
11780,14563,14486,14536,9767,14563,2384,14627,9332,14563,14627,14486,14536,2383,14626,14563,14484,0,1,2,3,4
5963,10501,853,852,1171,11046,10501,2831,10501,8863,10501,10501,11046,10501,0,1,2,3,4,5,6,7
14752,14933,0,0,0,0,13342,13369,14877,14877,14933,14749,14749,14933,14877,14873,14861,0,1,2,3,4
10177,6595,0,0,0,0,14251,14204,14133,6595,11561,14251,14251,11749,14133,11561,0,1,2,3,4,5
15775,8471,9108,7239,3023,11098,13717,14443,11098,14630,14630,15779,14443,14983,13558,13717,13609,0,1,2,3,4
13401,14664,0,0,0,0,0,9067,9055,14763,14664,14695,14664,9067,9055,6497,14763,14717,14695,0,1,2
4118,10987,10703,10703,8077,10701,11344,10987,5593,10987,10701,11344,11344,1115,8077,10987,10701,2059,10703,0,1,2
12953,14307,0,0,0,0,0,10291,10290,14307,10291,14421,10290,14307,10291,0,1,2,3,4,5,6
12615,14771,0,0,0,0,0,0,0,14579,9037,14652,9037,0,1,2,3,4,5,6,7,8
4150,4579,9891,9891,4579,6216,8215,5482,13226,13227,821,9891,2532,13226,11250,821,5482,1101,14410,9061,14587,2850
12910,14258,0,0,0,0,0,0,0,0,14261,8582,15234,14261,15209,8582,0,1,2,3,4,5
7696,11203,807,11098,11102,11098,11594,11203,11102,11102,10566,11594,11101,11102,11098,0,1,2,3,4,5,6
11428,8673,0,0,0,371,6970,3517,5905,3685,12489,5677,12489,5677,0,1,2,3,4,5,6,7
9917,14087,0,0,0,0,0,0,0,14087,14080,13787,13787,9723,14229,14087,8095,13803,0,1,2,3
17723,15631,0,0,0,0,0,0,0,0,11556,15631,15631,11558,11556,0,1,2,3,4,5,6
13123,14749,0,0,0,0,0,0,14878,14873,14749,14875,14749,14877,14875,14873,0,1,2,3,4,5
19058,15248,0,0,0,0,0,0,11092,15122,15042,6984,9781,13612,15022,12529,15169,15042,14142,9596,15023,0
3211,10945,10971,10970,10971,10953,10938,10967,10815,1370,10873,10946,4452,0,1,2,3,4,5,6,7,8
10155,13449,0,341,376,3714,13449,7908,12120,341,3714,7908,3714,0,1,2,3,4,5,6,7,8
6344,11584,11598,11598,11598,12027,11584,11584,11064,11598,12027,11584,11598,11064,0,1,2,3,4,5,6,7
12970,10580,13440,10578,10580,14582,13440,10580,10580,10580,10580,10580,10580,0,1,2,3,4,5,6,7,8
120,9110,0,0,0,0,0,0,0,9120,11367,11367,11367,9111,9120,9121,9085,11366,0,1,2,3
14267,14799,14749,14875,14877,14933,14862,14878,14873,14878,14881,14892,14877,14933,14862,14881,14873,0,1,2,3,4
9098,3111,1566,12753,7235,7236,216,3585,11053,11053,13678,761,13774,13678,13772,761,13735,0,1,2,3,4
17474,15111,6633,13794,15060,15176,15157,15111,14885,15031,6633,15060,15060,0,1,2,3,4,5,6,7,8
9507,13614,0,0,11092,13723,13614,13834,14145,14081,11092,13723,12641,12529,13723,13834,13738,13720,0,1,2,3
6889,11218,0,0,11583,11220,11583,11221,11227,11227,11227,12637,11220,11221,11227,12637,0,1,2,3,4,5
18919,15257,0,0,0,0,0,0,0,0,14880,14879,14879,15233,15234,15286,14880,15257,0,1,2,3
11311,13804,13804,13831,13831,13810,13831,13810,13810,13804,13804,13804,13810,13831,0,1,2,3,4,5,6,7
810,3511,0,3508,1742,7211,7211,7212,3688,4498,4487,3498,9387,3508,1524,15649,6723,26,355,4487,7211,4498
9216,13735,0,0,13735,13698,14227,13712,13690,13538,10608,13698,14227,13698,13690,5929,13735,13772,10607,14249,0,1
1852,1042,864,2551,864,864,2551,196,196,864,1033,1018,196,864,0,1,2,3,4,5,6,7
13670,2383,0,0,14646,14681,14718,14766,14647,14718,14681,14309,14718,14766,14681,14685,0,1,2,3,4,5
11665,6825,0,0,0,0,0,0,12371,6861,6826,12371,6826,6861,6940,12372,0,1,2,3,4,5
3209,8144,9327,88,5434,3989,3870,2830,5842,11787,10571,8144,8577,10571,3740,0,1,2,3,4,5,6
4206,11185,0,11098,11100,11102,11185,11101,11098,11098,11100,11102,11101,0,1,2,3,4,5,6,7,8
16035,14073,0,0,0,0,0,0,0,0,0,14979,14979,8604,0,1,2,3,4,5,6,7
11814,14090,0,14351,14351,14351,14351,11800,11800,5679,5679,14090,5679,0,1,2,3,4,5,6,7,8
14073,14797,0,0,14889,14797,14797,14868,14797,14889,14797,14904,14797,14882,14889,6129,14884,0,1,2,3,4
16911,14873,0,0,0,0,14878,14869,14878,14873,14749,14878,14877,14873,0,1,2,3,4,5,6,7
6876,8728,431,435,433,1772,429,12711,429,4567,5182,5365,2014,429,0,1,2,3,4,5,6,7
14116,14877,0,14926,14930,14925,14929,14891,14927,14915,14928,14919,14926,14930,14891,14892,14800,14799,14919,14927,0,1
1893,10423,2948,2406,10763,10590,1692,9453,9453,9453,10422,6587,9453,0,1,2,3,4,5,6,7,8
2521,1996,4961,4961,4961,11023,11023,10793,10792,8384,6966,4961,11023,0,1,2,3,4,5,6,7,8
127,8023,0,0,0,0,0,0,1630,1630,8310,10435,1630,0,1,2,3,4,5,6,7,8
14259,2469,0,0,0,0,0,0,14672,14689,14874,14719,1931,8850,14719,10305,8582,0,1,2,3,4
13910,3903,0,0,0,0,0,0,0,0,0,14681,14718,14647,14681,14662,14685,0,1,2,3,4
12148,10758,0,0,2335,14074,8471,14213,11074,11074,8471,14423,14213,8471,11074,0,1,2,3,4,5,6
14829,14873,0,0,0,0,0,0,0,0,0,14878,14877,14873,14881,0,1,2,3,4,5,6
4897,11186,0,0,0,0,2718,2718,10787,11098,11098,11186,11098,11102,0,1,2,3,4,5,6,7
2039,13303,13024,12789,13024,13024,13258,6940,6923,13020,13155,12832,6939,13289,13159,6917,12365,0,1,2,3,4
6076,7178,12951,6912,13159,13286,462,455,1074,1067,8118,7173,12811,13020,6912,12786,0,1,2,3,4,5
8770,11655,11346,13613,13613,13613,13615,9048,11346,13613,13417,13615,13615,11655,11578,13417,11654,13613,0,1,2,3
18721,15543,0,0,0,0,0,0,15588,15587,15585,15546,15588,0,1,2,3,4,5,6,7,8
13499,12669,0,0,0,0,0,14906,14888,14754,14908,14906,14908,14906,15038,0,1,2,3,4,5,6
11511,759,0,10311,10608,13712,13712,2905,759,10311,14249,13712,10311,14227,2905,14249,13772,13712,0,1,2,3
5846,12236,0,0,0,0,0,0,0,0,2657,13534,13534,7776,0,1,2,3,4,5,6,7
16081,9067,15669,4589,15667,14262,11511,11511,9883,9281,15473,9063,9067,9063,15473,0,1,2,3,4,5,6
17075,8298,15013,9592,15095,15095,15052,15052,14029,14029,12637,12637,15092,15052,15095,12692,12637,0,1,2,3,4
14683,2240,0,0,0,0,0,0,11087,11087,7962,5908,123,7962,0,1,2,3,4,5,6,7
2648,10709,11747,11747,11747,10261,10261,11747,10261,11747,12412,10589,10261,0,1,2,3,4,5,6,7,8
