0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
6022,6249,0,0,0,0,0,0,0,9596,7371,6250,2651,2650,6250,9596,8570,9781,7371,2071,3220,11098
14525,10297,0,0,0,0,0,0,0,0,0,14215,14215,10360,7715,14214,9202,14076,14961,14212,14216,11916
2368,10449,10449,10449,10449,10449,10439,10439,10449,10449,10439,10449,10449,10438,10439,10436,10450,10448,11501,10566,10451,792
2227,3335,0,0,0,0,0,0,0,7596,8170,8175,4452,5479,7962,7905,10579,8454,4461,6541,4485,12235
7740,10778,0,0,0,0,13593,5211,5203,5204,6426,9313,13593,5974,8048,15240,1638,9313,12225,8097,14920,5204
10032,674,0,0,0,0,13801,11046,13801,8585,10546,2545,13801,8585,11046,13796,2545,13797,13825,2663,13809,2528
14635,7714,14861,14730,8579,7714,8579,14630,14171,14993,613,14472,14472,14171,14993,10540,14630,14209,8579,14629,14954,11186
5820,11063,0,0,11584,11584,11584,12265,12265,10790,10790,11063,10790,12265,11584,12030,11598,11064,12027,11063,10434,2319
9775,2673,0,0,6205,14148,2673,9124,2162,1585,2673,6205,9124,4302,2673,6205,991,13432,12726,2403,3723,11102
6024,11503,0,0,0,0,0,0,4820,4826,12495,4826,6220,4826,2814,4820,12495,6747,2407,12654,13433,998
10213,13793,0,0,0,0,0,0,0,0,0,13824,13824,14090,14215,13738,13805,13705,14562,13825,13715,14219
7358,12006,12642,13536,12535,10985,10779,12535,9781,11091,11882,11669,11882,11091,9781,13536,11092,3869,11398,12636,11669,10394
16185,2465,2465,2465,6488,6482,6482,15031,6488,2465,15162,15116,15162,15116,6488,6482,2465,2462,15139,2461,15117,15119
10527,14099,14227,808,2272,15149,12834,13205,13811,14107,11584,14135,13205,13811,11598,13804,11584,10790,9723,14107,2016,10778
8883,10778,10778,4570,2167,2987,2100,2343,2618,2136,2167,10778,10477,11882,11091,12637,13720,2167,10394,3001,13736,9781
11464,14230,1591,156,4458,8581,7304,4887,9018,6741,138,2610,138,7770,11827,15028,10391,5674,6634,315,8095,12265
10555,8579,0,0,9649,8579,14211,8579,9649,8580,1224,8579,8579,7714,6466,11740,14211,14215,11590,15620,9649,14251
13326,9035,9035,10146,13433,4085,2851,13792,10602,9111,986,9147,9085,14081,9120,14537,6583,13440,9110,13433,9111,9122
9706,2464,0,0,0,0,0,0,0,0,0,9221,3294,8317,1840,2905,8569,14197,678,14180,7800,11501
12727,13434,9111,9089,9111,13422,13442,13441,13434,13441,13442,13441,13441,14537,13422,13433,13442,9086,9110,10545,1790,9111
13735,14686,0,0,0,0,0,0,0,0,14767,14688,14688,14767,14538,14689,14648,14770,13794,1467,14554,14734
13911,14877,0,0,0,0,0,0,14861,14881,14877,14878,14881,14878,14873,14869,14877,14861,14933,14875,14749,14862
8563,13411,0,0,12225,12128,11230,12041,12126,12224,11230,11930,12225,11230,12041,12126,12129,12128,12224,11930,13427,13609
3062,2014,0,0,0,0,0,0,0,0,0,10734,10734,11514,11513,11000,3044,1988,11008,11557,11098,2335
16550,15029,0,0,0,0,0,0,14877,14875,14873,14898,14898,14956,14629,14869,14983,14632,14749,14631,14877,14881
7848,12129,0,0,0,13611,13560,10712,11204,5817,12229,12126,13560,13610,12229,13609,12126,8579,13611,11186,11098,9373
18761,6646,0,0,0,0,0,15037,9743,15634,6482,2556,15634,15625,15740,15097,14965,15067,15695,6488,15098,9317
18837,14877,0,0,0,0,0,0,0,0,14869,14875,14869,14875,14749,14873,14881,14878,14877,14861,14862,14933
5353,2059,0,0,0,0,0,0,0,0,0,2773,9122,4302,9110,3723,9111,10615,11366,10619,1055,9112
15307,9204,0,14983,7777,6620,13789,14983,14631,14455,9204,9204,9204,13789,13714,7777,14631,14983,14076,4865,7962,1741
25,10449,3283,8032,10449,10439,10439,10449,10449,3283,3283,10439,10449,10439,3283,10448,3268,11501,10438,8007,12989,14692
11160,5617,2813,2813,2651,7371,14373,10291,14458,14326,14318,14334,14334,10291,14318,14304,14231,10290,14335,5613,14469,14167
14033,2471,14227,15208,14075,12037,14179,11598,3989,14302,14889,2828,14123,11064,11598,5259,2471,12037,13698,14338,12027,14197
16701,14670,0,0,0,0,0,15098,14670,15098,5122,14670,15067,15098,14670,15177,15033,15019,14661,14591,15097,9067
3520,13390,0,0,0,0,6919,13256,13256,13256,6919,13256,13256,6927,6917,6919,13271,11690,8646,4099,6832,6921
9304,14222,0,0,2298,1630,13417,13818,13720,14224,14224,13722,13722,14224,13818,13736,14076,13710,13536,10339,11053,13705
5840,10990,10739,12535,10616,2170,3869,8039,12529,10990,3869,8039,11671,10906,13536,12535,10692,10982,1991,9781,11091,10794
1835,3041,9420,5634,12535,5634,10904,10904,10312,3767,11500,792,10490,11500,10289,792,10449,10574,11882,9420,10566,11501
13587,14029,14769,14745,14652,9067,14664,14672,14743,14648,14234,14607,14695,14745,14652,14538,14664,14718,14769,14735,14685,14717
3095,7736,0,0,0,0,2221,5231,11000,1536,1537,1538,1538,1537,10447,14804,559,6147,13884,5231,3031,3896
12182,13769,0,0,13738,11585,11398,14470,14409,14409,13738,14411,13738,14309,14470,5625,13423,11562,13804,10290,10394,10477
9452,2434,13417,8569,2434,3075,10679,807,11557,13417,10679,8569,8569,11341,5123,5674,10679,3075,11002,2188,5226,3870
5839,30,0,0,0,0,0,0,0,0,3850,13317,13335,13145,1473,42,350,4371,156,7902,4861,10388
4886,10581,0,0,0,0,0,0,0,10581,617,4086,10581,617,4086,1786,13440,10592,13412,13433,1790,10576
139,4572,10694,8446,6477,9370,10694,10694,9370,6477,8446,10757,6477,6470,10300,10757,10694,10781,3664,8444,4571,9204
346,10146,0,0,0,0,0,0,0,2657,10146,7776,10147,2657,7776,10146,7777,4302,10927,12494,12493,2358
10804,6392,0,0,0,0,0,13691,14225,13727,7154,11360,14225,7154,11360,13691,14306,9592,10321,9285,14254,4751
8190,10344,12265,11584,12030,10344,10553,10689,8091,3941,11006,10553,10288,10553,11584,10689,3941,2016,2598,6539,10790,5877
9732,13774,0,0,0,0,0,0,0,8317,13698,13701,13701,13698,14227,13772,2936,13734,8317,14461,14865,10353
2616,7596,3513,3513,3518,3518,5663,7598,7598,2755,6971,3513,13248,7598,5555,5663,8179,13145,5762,14187,12806,11309
5432,12201,0,0,0,0,0,0,0,0,0,9587,9587,4720,8299,10443,11562,4722,6426,5598,10320,11098
11247,13403,0,0,0,0,10469,10469,10469,10469,10469,5589,10763,8568,10751,2329,2891,10469,13767,11001,1658,13536
10944,14271,10486,13614,10486,4003,5635,14332,14271,10486,14332,10486,10289,10488,14332,10491,11511,8329,10490,10486,9054,10477
3647,9601,0,0,0,8076,8580,6466,6466,8580,7838,9601,6466,8076,7715,9601,8580,7838,11740,3871,8872,10789
1640,10530,0,0,0,9818,9818,10918,10918,10528,10528,10530,10530,2466,10918,10528,9731,9782,10529,10905,10932,820
17194,14222,11130,14571,15187,14696,10352,14536,14611,14908,14224,2170,2383,14224,14626,15123,14571,14220,15190,14908,14584,14555
18545,14803,15663,14432,10021,10049,15299,15129,15221,15217,15216,15218,15218,14477,14803,15217,15216,14880,14872,8341,15219,15252
1121,10807,9298,754,754,9368,2712,5063,2075,5996,948,10807,2874,10807,4811,5603,12225,397,3731,14778,3051,5063
7236,13609,0,0,0,0,0,0,0,0,13610,13611,13611,13610,13558,13609,13559,13560,10746,9373,8485,11229
5464,11996,8048,11996,2934,8048,11220,6904,6904,12004,8048,11220,8048,12004,12011,11220,6904,10838,11996,11221,10692,11583
10534,8027,0,0,0,0,0,0,0,0,0,12610,8317,14197,9111,14904,8027,13698,12610,10500,14802,12498
13940,14881,0,0,0,0,0,0,0,14878,14877,14873,14881,14878,14873,14875,14877,14749,14933,14869,14861,14920
18163,2462,0,0,0,0,0,0,0,0,0,14374,12199,8023,15222,14086,14484,14374,15250,2462,15241,11556
3210,1692,0,0,11380,11041,11096,11820,11820,11820,11096,11881,11820,11096,11041,11380,10449,11097,10436,3468,10450,11090
12040,14486,14489,14484,14485,14604,14486,2383,14356,14344,14489,14484,2383,14486,14604,14536,14627,2384,14553,14610,14344,14626
11280,13821,0,0,0,0,14142,14147,14405,13803,2987,2015,13811,14147,14411,1993,14587,13834,13803,13804,14410,10373
14630,1298,6976,674,5651,1298,9065,7219,4217,4204,4215,1304,3695,1304,3686,15109,13449,15720,4595,15697,1516,13076
18540,1308,11924,11948,11960,11960,11955,5203,7209,11918,1308,13415,1308,7209,7715,11587,13415,9073,4006,1224,1594,3871
18768,15092,6488,15031,6488,6482,9584,15139,15139,15117,15119,15117,15117,6488,6482,2461,15139,15031,2463,15119,15053,15162
17659,6488,0,0,0,0,0,0,2462,2463,2461,15162,15116,15162,2461,2465,2462,15119,6482,6488,2463,15117
2420,9783,0,0,0,0,0,0,48,48,3041,10569,48,3041,211,10566,5595,11501,884,10443,11057,11970
9487,14916,14094,14916,11598,14916,10790,14916,14099,14107,14088,14107,14107,14180,14123,14099,14088,10790,11584,14087,14090,14228
4070,11101,0,0,0,11098,11099,11102,11098,11099,11102,11100,11185,11102,11100,11098,11099,11186,11101,6565,10944,11187
2992,10569,0,0,0,0,0,10439,10569,10568,10566,9727,10566,10438,10449,10569,10570,3041,10568,10439,10706,10450
1374,10293,10574,2170,2245,1992,10312,10237,2156,2224,2419,2434,2419,10237,2143,2156,9204,2224,5666,9720,10693,5679
4642,12957,12796,13142,12367,6817,12777,12778,12791,13155,13284,6839,13284,6839,12777,12791,12437,6846,12807,12957,13180,13013
14400,14645,9366,9588,8326,14254,13691,13399,13398,14328,9365,9366,9366,9365,12225,13398,13399,6392,14167,9721,9285,14225
17150,15049,2461,2463,2465,2461,2462,15117,15119,14974,14899,15068,15068,15052,15100,15117,14899,15049,2461,15092,14891,14974
12337,2384,0,0,0,14627,14627,14626,14626,14572,14584,14584,14572,14584,14627,14626,14577,14555,2383,14536,14486,14580
16630,15139,15524,15077,14682,2138,10944,2865,15119,15117,2463,2461,6488,2461,2463,15162,15119,6482,2465,15117,15139,2462
5236,11508,0,0,0,0,233,11561,11562,11561,11750,11562,11562,11750,11749,11561,3667,3281,5384,3285,10680,12207
3708,12998,9783,1055,12998,12998,10566,9783,13000,12998,2237,2237,2237,1055,10566,10569,10707,2851,8367,1815,10570,8585
12750,1489,10998,11921,14208,4814,4814,6641,6641,14163,14163,13437,14342,364,14163,13433,1105,13437,11921,13436,10743,220
5810,13433,0,0,10576,13433,1789,13422,10576,13445,12531,13422,13436,1790,13433,13422,1789,617,10592,13441,13439,13440
6245,4129,0,0,10566,10568,8300,12003,12004,5598,1109,10443,12004,10566,10568,11219,10569,8048,13431,10589,10619,11008
7405,5865,0,11225,2739,10948,4315,3228,5259,5259,10557,1911,5259,2329,3228,1994,14578,10790,4910,4315,11341,12037
2138,10683,0,0,0,0,0,0,11514,10683,10686,8621,11494,10686,10683,11513,11514,11006,10690,8621,11010,10621
12529,14405,13582,13723,11076,13781,12006,1002,8510,14410,14411,14274,14403,14411,14409,14274,14470,14292,13733,14404,10319,13770
5686,4295,0,0,0,0,0,11204,9338,3769,11204,12530,9338,12227,10744,3769,9629,10299,10712,10545,9821,8968
2375,9132,0,0,0,0,0,0,11512,11000,11514,11514,11514,10686,11513,10901,11000,10620,8621,11494,10683,11512
10095,2320,3915,2335,2323,2539,3915,3885,3915,4724,3882,10428,2335,10428,3881,4724,5226,3915,7900,3882,10427,2924
13979,14769,14695,14717,6497,9063,9055,14763,5506,14672,10249,14769,14717,14664,9063,14695,6497,14735,14769,9067,14696,14763
14538,9866,13586,14353,7587,9777,2838,14591,14579,13697,5527,9609,9609,14222,12637,14555,14483,2383,13586,13697,14484,9171
1300,10750,0,0,0,0,0,0,0,0,10616,10616,10764,10750,10616,9171,10747,13818,11671,10794,9596,10906
16264,15169,0,0,0,15169,15019,15033,15018,15022,14569,9821,15033,15020,15042,15018,15019,15022,15029,15025,14877,14749
5333,1101,0,0,0,0,0,0,0,0,0,6658,6809,10439,13013,12827,10449,10761,6922,7350,9453,10747
11760,14414,0,0,0,0,0,0,3220,14908,14907,15038,14907,14908,15038,14906,14680,8798,14555,13536,12638,14577
3350,8327,5659,3228,11752,11012,7133,6666,8327,11752,8327,8327,8327,8577,11752,11563,7133,1544,11008,8564,11179,1686
16029,13736,15018,15029,9316,9312,2539,12242,10794,2141,2043,1993,10556,2539,9316,12637,9596,2651,10488,8511,15055,2182
8131,10745,0,0,0,0,0,0,0,0,0,10745,10745,11573,11930,11230,11098,10742,13609,12225,11227,3220
12591,14563,11464,11463,4866,14520,14372,14520,13709,14372,14345,14536,14372,14579,14563,14520,15123,14534,14345,14591,14571,2500
13401,14664,0,0,0,0,0,9067,9055,14763,14664,14695,14717,14664,9067,14695,14763,9063,14769,6497,9055,14696
17219,14979,0,0,0,0,0,0,0,0,0,11050,11050,10927,12628,14689,8365,11916,8891,15082,10564,7195
6635,11033,14003,3087,4295,11208,12030,4938,11057,1205,212,3810,3412,12514,6399,11057,11250,2298,8465,1994,4795,11208
13,2217,10532,10532,1312,6702,6684,6695,4333,4333,11620,6708,4333,6670,1312,12634,11476,6695,6869,9686,9135,4302
8626,1115,0,0,0,0,0,0,0,0,0,1128,1128,3393,1339,1804,1467,12229,13099,12654,13038,4106
1493,11631,1291,1292,6577,6560,1497,7874,7777,7220,2964,973,3719,3717,8365,2964,10497,9149,13940,10572,9051,1741
12128,5618,9584,14626,14536,10561,10504,11026,14345,10561,6243,14334,14345,9319,10487,10561,10352,9701,11026,6029,14570,14735
169,6443,5620,10780,10780,10780,10732,555,556,10566,556,10731,10707,10732,10731,10708,10441,10438,10566,10499,10942,10706
6416,1877,0,0,10501,1154,8863,1154,1877,1877,1877,1877,1872,10877,1877,4338,5674,13303,8863,10583,3695,5053
7863,12928,12126,4303,4710,222,227,12528,8503,1006,8503,8334,8334,13611,13408,10360,13558,13559,1006,13609,4710,12225
14132,14235,1790,14795,14795,14865,14877,14873,14632,9051,9063,9067,9063,9051,14684,2034,9067,14664,14914,14717,11346,14903
16050,15019,0,0,0,0,0,0,0,14988,2750,2750,5123,10312,10790,13536,6634,10486,3220,11514,11513,10692
2047,9194,0,0,0,10927,10493,10927,2657,1843,1843,9194,1843,10927,11055,11822,1475,11933,10725,10991,11056,4302
19053,7261,7285,8681,7233,7265,5186,8706,5186,5183,7265,5189,3695,7987,5189,13885,3686,8706,5186,11659,8179,349
17969,15214,0,0,0,0,0,15214,15209,8582,15209,15231,8582,15230,132,8583,15231,14867,14272,15214,15209,15218
10031,13824,13807,12028,14029,14082,13824,13795,14082,12028,13807,14029,13696,14029,13828,14309,13824,13829,3017,13785,14084,13704
3224,11382,0,0,0,0,11382,11557,2287,10614,11382,11382,11382,10614,11026,2287,11751,11557,10612,5123,11025,10705
18371,132,0,0,0,0,0,0,0,14867,135,133,15214,132,14272,15230,1195,8582,14867,10380,133,135
8443,4078,3096,4077,11355,4078,4078,12009,13395,3096,4077,9416,4077,9781,10449,8881,2182,6973,14766,10352,10603,3210
830,10561,10561,10561,10612,10612,10504,10504,10504,10504,10504,10504,10504,10612,11026,6388,10185,14486,9597,8972,9767,10614
15978,728,2650,6250,14536,2651,14766,14142,9596,15042,14766,15101,14142,2651,14718,14231,13723,13720,15042,14766,14685,14138
5322,11588,0,0,0,0,11219,11219,11219,11219,11221,10619,11218,11220,11219,11588,10619,2182,11221,9597,11996,12637
16051,15033,15020,15019,15042,15033,13704,15098,15055,15019,15020,15042,15033,15019,15042,15029,15018,15067,15082,15020,15025,15097
15458,14555,0,0,0,0,0,0,0,0,14632,14630,14630,14629,14984,14632,14983,14631,14993,14960,14996,14961
53,10568,0,0,0,10566,10569,10566,10566,10566,10707,10707,10566,10570,10706,10707,10569,10731,10568,10438,3041,3062
1465,12770,0,0,0,0,0,0,0,0,10578,10578,10578,10592,10576,13442,13433,3130,10575,13444,1786,10591
18899,15623,0,0,0,0,0,0,0,0,15749,15665,15651,15665,15636,5703,15671,15680,15739,6723,15624,1834
7503,13536,0,0,0,0,0,0,0,3869,3220,3220,3220,10906,3869,3129,10982,10692,11227,11069,3133,12637
2030,10312,10621,10621,10312,10312,10990,10990,10990,10990,10686,10621,10686,11494,11514,10621,10620,11513,10312,10683,11006,10990
13381,14555,0,0,0,0,0,0,0,13810,12006,10905,13810,13804,12006,13723,10778,14555,13834,13704,13803,14735
8880,10438,0,0,0,10566,11501,10566,3041,10438,10438,10566,10566,10438,3041,10450,10570,11501,12730,10706,10708,1055
13376,14307,5808,10809,5260,14745,14670,807,9141,9596,4570,3220,10906,9596,3220,9368,11091,10530,14930,12637,10312,10290
2594,7909,0,0,4302,4921,4921,5627,5627,5627,8862,11049,5627,11049,4302,4921,12235,2808,2403,3127,10150,7776
7198,11819,5515,13719,11808,11808,11819,13719,12561,3909,3910,11808,11808,5515,11819,13719,13432,3909,3910,12561,14155,11820
11659,13423,0,14318,14318,5613,14412,14404,13423,8356,14142,14318,14404,14318,8356,5613,14335,14403,5618,13418,13725,13733
3608,11843,0,0,0,0,0,0,0,2110,11855,11851,11851,11842,11853,11187,11852,10901,502,11344,8323,3323
16719,14687,11882,11882,13612,13612,14687,14687,12233,12233,10291,10291,14538,11594,10290,14222,2469,10291,14026,14687,13720,13706
16328,12528,5867,12528,13954,5867,12528,14208,14067,12239,3889,13733,9231,5994,3695,13715,12642,3667,11076,11186,14208,3891
13623,259,2077,2077,259,4501,10757,14073,14471,259,259,2811,14073,271,259,283,10757,1607,14036,14471,4507,13715
2161,3012,0,0,0,0,0,0,0,11437,11439,6610,11996,6610,3319,3041,11437,10911,1585,6747,12674,12997
5064,11559,0,0,11559,11068,11982,11067,2939,11882,1780,11068,11067,2947,2939,11066,12010,10751,2061,2948,4118,3536
6218,9700,0,0,0,0,0,11561,12242,11077,11066,11192,11066,12242,4118,11982,11067,11562,11398,11193,12010,11077
10981,10358,14302,10358,14589,14138,13768,14138,14302,13768,14327,14589,14589,14138,13768,10358,14412,14206,9455,13733,13613,13724
15704,8407,0,0,0,0,0,0,0,0,0,8330,4589,14608,12229,1837,11098,9769,8330,9144,11000,11513
693,9962,6248,9079,10690,2396,10807,10807,8881,9962,9962,2759,5900,2034,2521,9063,2759,9962,10797,3954,1582,9051
2487,10582,0,0,0,0,10620,10620,10620,10621,10619,10679,10679,11513,10596,10620,10619,11514,10621,11494,3044,10768
3985,15873,0,15873,10236,10756,272,11188,8319,3893,10438,11709,10438,3893,10756,11188,260,272,11096,11941,10439,6527
9158,13717,0,0,0,14073,13716,14073,14076,13717,13716,13715,13715,13713,13717,13716,14073,13714,14036,14076,4507,5124
11191,14309,12535,10312,12642,13582,11670,11005,3765,9781,13761,11671,13536,10906,10312,10360,2650,13575,3869,3220,12006,6634
14996,4958,5024,5028,5027,5029,5026,5025,4933,4935,4936,4993,478,8104,8503,1911,6927,11004,7304,4934,3273,4936
636,12154,12155,12153,12153,12153,12153,12153,12149,12391,12154,12154,12156,12154,12149,12391,2274,7587,12155,12153,12510,2902
13791,283,14073,8471,5665,4310,5665,4310,4310,8471,11225,11074,4310,8471,11074,5665,11189,14073,283,285,14471,11225
11134,10601,0,0,0,0,0,0,0,0,0,10601,10601,106,10498,9182,6629,9111,10591,10447,11977,11993
18012,15234,0,0,0,0,0,14877,14880,14880,15234,15866,14880,15866,15234,15257,15233,15232,14879,15261,15222,8871
17613,14990,14910,2484,14344,14670,2865,14909,15018,15019,15042,15052,15029,15050,15025,15042,15092,15020,15052,15033,15049,15019
9807,14220,0,0,0,0,13796,11344,13801,11046,13805,13825,11046,13825,13801,13796,13805,11344,13810,13804,13826,1362
18615,6371,0,0,0,0,0,0,0,14880,14879,14899,14880,14900,15222,15866,15248,15258,14899,14879,14897,15257
11405,2971,2971,151,5800,151,11981,151,973,5799,5799,5799,5799,151,13437,13066,10989,13940,3036,13767,11263,2850
14887,9097,0,0,0,0,0,0,14332,14332,8579,287,287,10897,14332,8579,15258,263,6208,275,7770,1224
11463,14444,0,0,0,0,0,0,0,0,14444,14448,14448,14444,14443,14446,14455,14457,14421,14458,14373,14452
8548,13713,13680,13711,13720,14222,11882,13701,13774,2936,2905,4941,2905,13772,1982,11053,13538,13712,13678,10607,2381,10353
703,9767,0,0,0,0,0,0,9767,9765,9771,9767,9767,9771,9769,9768,9818,9782,9766,14451,9820,9765
11448,13423,0,0,0,0,14407,11075,10290,13411,10771,10771,10771,2427,4568,10373,5625,13411,13423,1993,14402,13733
18652,14877,0,0,0,0,6553,11496,15504,11496,1875,14749,14749,1875,14875,14881,14877,14861,15542,14873,11496,14933
5652,12233,0,0,0,0,0,0,0,0,0,12264,12264,14222,2603,12233,13704,12028,5242,12642,11226,12242
2471,11006,10620,10620,10620,10620,10620,10620,11494,11494,11494,11006,10686,11006,11494,10620,10621,11513,10683,11514,10900,11000
1343,12656,5813,6814,6834,6826,6816,6815,6815,6815,6826,6826,6815,6921,6826,12282,6814,12437,12966,6924,9285,12957
12589,14627,0,0,0,0,0,0,14627,14626,5911,14572,14572,14626,14627,14584,14577,14555,2383,2384,14576,5911
5269,10074,8877,11559,11559,10780,11559,12012,11994,10150,10150,3534,3534,10150,11341,1475,10780,11559,11552,10430,14138,811
2017,6208,218,7933,7289,6208,8579,3871,11587,6208,6208,6208,3871,6208,8579,9649,218,11587,7933,7714,2878,15620
15468,14868,0,0,14886,14904,6129,14797,14882,14868,14874,14904,14889,14797,6129,14904,14227,14886,14874,14868,13698,14882
7688,2874,13865,1624,8392,10538,2874,6657,13866,10538,13866,13865,13866,10538,493,1624,6657,7750,2874,491,15651,13865
6620,5042,0,11925,11569,11570,2427,3402,8961,10586,5081,5042,3402,4910,14526,10320,1806,1134,5042,1807,1144,1143
15647,14865,0,0,0,0,14881,6065,2895,6065,6131,14865,6065,10296,14890,14865,14905,14889,6131,14883,14797,2895
3660,11749,11562,11193,11193,11750,11750,11750,11750,10616,11749,11749,11750,11562,3285,11561,3281,3667,12201,11193,10680,12028
6256,12265,0,0,0,0,11598,11064,11598,12265,11584,10790,11064,10790,11598,11584,12265,12027,12030,11063,10434,14123
16333,15172,14885,15136,15186,15172,15136,9319,14167,15025,14885,15186,15136,14885,15172,15186,15123,2287,15137,14368,15187,10487
11524,9109,0,0,0,0,0,0,0,0,6185,9109,6185,9109,4764,9108,14242,1373,7876,10591,9287,6178
18871,15221,0,0,0,0,15866,8646,15252,15248,15263,15138,15263,15800,14556,14861,15220,2865,15241,14867,15252,14569
12238,14581,0,0,14627,14581,14592,14592,14627,14584,9319,10556,14584,14627,14572,14555,14592,2384,14344,14626,14576,14486
17594,15176,0,15137,15136,14931,15172,15136,15172,15177,15139,15157,15060,15136,15157,15123,15172,15186,15176,15053,15162,14885
10334,14133,0,0,0,14133,14204,14090,14101,11064,14128,14090,14180,14090,14123,14099,14107,5613,11584,13426,14133,13423
14309,14797,0,0,0,0,0,0,0,0,14939,14902,14902,14939,14904,14886,10500,14797,14889,13698,14473,13735
8826,13423,11670,13423,13406,13425,13418,2755,13425,13418,13416,13613,13416,13418,13423,13407,13424,13425,13405,13417,2755,13426
2423,2814,0,0,0,0,0,7546,10900,3193,7547,6216,3193,6213,7547,10900,10776,2814,14444,14632,14025,3144
2238,10686,10686,11494,11494,10620,10621,10620,10620,10620,3350,11514,11514,10686,11513,10620,11494,11006,10621,10900,10683,11000
13149,2344,2132,14182,14696,9055,14765,12058,14173,14129,14697,14684,14771,14697,14696,14765,9067,14684,2344,6494,9063,14182
456,3722,0,0,11587,218,11587,419,11587,7933,7932,7933,7933,7932,418,11587,218,3762,1378,6208,7714,15620
16867,2463,2500,15176,2500,15176,14990,2463,2461,15139,1225,1220,1220,2461,1225,6482,15178,6488,15031,10352,15139,15099
11735,14171,0,0,14215,14209,14209,14445,14445,14171,14209,14445,14171,14209,14993,14472,14445,14471,15261,14985,14215,15238
16212,15029,0,0,0,0,0,15020,15029,15042,15019,15020,15033,15042,15029,15019,15020,15025,15018,14988,15022,15082
15899,4231,4162,4208,4206,6676,1297,1297,1297,4162,4163,4197,4197,4162,4163,1403,8246,6161,181,2305,14778,4111
15238,12541,0,0,0,0,0,0,0,0,15019,13781,15033,15029,15042,15022,15020,15068,15019,15052,14555,13781
9070,13715,0,12003,13738,13812,13715,13722,14220,13827,13760,1241,1241,13812,13722,4637,13760,13534,4302,10910,13829,210
2730,11458,11353,11353,11348,11348,11353,11353,11472,11472,11350,11427,11427,11353,8346,11442,2256,5515,1762,3133,1403,11348
4796,7451,3941,8091,2598,8091,3941,2231,1616,1982,10620,10621,10621,10620,11006,7415,1982,11494,11513,8568,5086,10686
16535,15097,0,0,0,0,15091,15055,15055,15055,15067,15098,15067,15097,15070,15055,15091,12637,7587,15026,15069,14579
11911,3280,10454,3908,13006,6529,6883,12572,12572,4326,13663,1803,10454,1802,13005,12726,10455,12572,11029,3248,6529,1803
1234,6844,6864,6864,6855,6860,13176,12971,13200,13200,6879,12353,12353,13200,6908,13199,12819,13319,13390,6895,13180,13275
3374,8892,10766,10619,11080,5597,3331,3385,3385,4650,12221,7115,7115,7972,4169,11385,6973,10327,1302,7180,10731,12221
14455,1225,0,0,0,0,0,0,0,0,1225,1227,14215,1221,14180,1225,1220,1227,7715,1224,14211,9998
10998,14262,12642,2182,14610,9584,13680,13575,10794,6250,6249,14234,2651,9781,13536,3767,7371,12642,14142,9596,11670,9208
14096,6475,11098,14730,13715,14471,11098,14471,13715,13715,14443,12230,14452,14471,14215,13715,14443,14730,13713,14171,14444,11098
17200,13442,1789,616,1792,1786,1637,559,560,1637,13422,13442,6076,13422,13433,1790,4818,11921,559,10576,13412,6394
2416,5733,1382,5700,5706,5693,5719,5688,5688,5719,5629,5723,5719,5773,5688,8641,12341,3523,13337,14038,13287,2806
7941,12644,0,0,0,0,10911,12634,12644,11062,9053,9047,12634,12644,9047,9053,10927,12927,14336,12628,11050,10928
6344,11064,0,0,0,0,11598,11598,11598,12027,11584,11584,11598,11064,11584,10790,12265,12027,11063,12030,14123,6425
14587,15498,14227,2905,6129,761,825,763,757,4983,4986,13918,4983,14227,6129,2905,14889,13918,13698,14804,13538,14904
4231,11100,0,0,0,0,0,0,11098,11099,11098,11102,11102,11185,11098,11100,11099,11186,11101,11192,11187,6565
14638,1179,0,0,0,0,0,0,0,0,0,5391,1186,1034,5391,12272,1164,8678,2121,11362,1026,105
927,10807,10769,11507,9062,10690,10690,10807,10807,9062,10769,10690,10769,10690,9062,11507,10795,10807,10766,6489,10907,8881
18814,15431,0,0,0,15625,15655,15634,15749,15739,14352,15529,2183,309,15652,15695,15749,15740,15625,15698,15801,3710
18972,15430,14123,15528,14584,15603,13828,6585,14217,6586,15154,14327,15154,14302,2230,7961,14584,14142,11598,6594,15587,11064
1613,10989,3029,79,988,7885,719,78,10911,10989,10989,10911,10989,10998,10911,13772,12654,13734,14342,13696,10243,14465
14048,9180,0,0,0,0,0,0,4579,14558,14558,14558,14558,1224,9164,14125,2007,14719,13433,10424,11590,14771
6594,10790,0,0,0,0,0,0,12030,10790,10636,6814,6814,6841,12827,12799,11584,748,12030,10747,12438,9593
4491,3281,10486,12541,11671,11669,10692,11561,11750,10680,11562,12541,12201,3765,10692,12541,1991,3001,11193,12242,11091,11562
8618,11179,0,0,0,0,0,0,0,0,0,8577,10689,8577,10702,2059,15530,10688,10687,11047,11005,5636
1332,4485,12395,4361,12395,3977,3788,3788,3980,4489,4498,4488,4488,8168,12396,8337,8591,13709,10603,8492,3788,14751
12722,9334,0,0,0,0,0,0,0,14584,14581,14576,14584,14578,14581,14576,14572,5928,14577,14626,2356,14580
1207,9783,3037,3037,2179,10903,2074,2019,2074,10903,10903,10602,2074,10602,2179,3041,10903,5536,11290,9265,13308,4112
18915,6475,0,0,0,14880,6475,6476,14879,15233,10299,8067,14880,15233,15237,14629,15866,14632,14983,14879,15257,14630
