0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
9084,13705,13680,13686,13710,11750,11561,10790,14107,11514,10556,10620,13711,10790,11584,13710,10686,12541,2083,10620,13686,13705
10539,11064,0,0,14126,14133,14216,14215,14141,13426,13567,14090,13407,13406,11598,11513,10561,13834,14090,11578,14179,14212
12384,14572,0,0,7715,11075,14895,7715,7715,11590,14627,14626,14626,14607,14627,13696,9087,14536,9050,14344,14983,14577
10307,1014,4669,11996,6610,13793,12011,2812,12674,12675,6610,2161,8568,13793,10486,6610,11996,10490,14252,10913,9781,10312
16430,15162,15162,15116,15116,2465,2465,15162,15162,2462,2462,2465,15116,2465,2462,15162,15139,6482,6488,15119,15117,2461
13253,3667,14684,14697,14670,14097,14095,14129,14579,14913,14927,11749,14696,9055,14892,6494,9063,10797,14664,14799,9067,14717
15642,15092,15098,15069,15073,15091,15098,14627,14626,15070,15055,15026,14626,14344,14607,14570,14627,14536,14571,14861,2383,14628
11086,733,0,0,0,0,0,0,14273,736,738,733,10260,12646,14086,1843,9592,9285,14291,11509,6625,2006
8259,12129,0,0,0,0,0,11230,12129,3073,13428,11930,12641,13536,8579,7714,12636,9649,12643,6716,13558,12624
6876,3359,12711,429,4567,5182,5365,8728,8730,8727,8686,8727,12692,6469,5679,5972,10797,10984,3495,10707,7146,10731
11797,14131,0,0,0,0,12771,3164,8042,8042,8275,14131,9781,11513,10790,11102,10745,3220,11007,11099,11598,11922
15040,14877,14878,14881,14933,14877,14875,14749,14877,14933,14869,2905,14878,14881,14749,14877,14933,14873,14861,14869,14862,14875
6135,12201,0,0,0,0,0,12537,11974,12537,12541,11671,9781,10790,11513,10745,11102,11598,11922,11007,3220,11099
10646,14095,8578,6741,6741,8336,8336,8578,8578,2801,12112,12113,14258,11161,10148,350,138,13038,14,14261,15037,8469
8687,1142,0,0,0,0,0,0,0,0,300,5073,6657,12765,694,14080,10942,4107,14792,6443,10714,10991
6928,5981,11587,3760,3925,7807,7838,1293,7838,139,139,8579,8579,9649,7714,6208,3871,2878,12641,8076,13536,11590
2936,6216,0,0,0,0,0,0,8174,11511,2814,11547,9781,11513,10790,3220,11007,11598,11102,11099,10686,10745
12127,14628,0,0,0,14572,14627,14560,12541,14560,14559,14628,14626,14627,14577,14607,13696,14536,14584,2384,14344,14628
15167,14892,0,0,0,0,0,0,0,0,0,6497,14664,14695,14745,15139,6633,15189,14769,14717,2463,6497
2388,12269,0,0,0,12269,12269,12269,12268,8935,9039,12269,9781,11513,10790,3220,11102,10745,11598,11099,11007,12642
500,5931,0,0,0,0,0,3871,3871,2878,218,2878,2878,14730,3871,8579,10578,12641,10340,11587,6208,14895
10846,3284,0,0,0,0,0,0,0,0,12981,13496,9781,10790,11513,10745,11102,11598,3220,11007,11099,11922
15197,2328,2330,4371,5339,558,2334,2330,2329,2334,2327,558,13418,13423,13425,11654,13424,13822,13826,13792,14336,4611
8041,12041,0,0,0,0,0,0,0,0,12225,1224,12225,11102,11099,11098,11100,11010,11513,10686,11186,13714
16827,15040,0,0,0,0,0,0,0,0,15040,5285,14421,14584,14626,9050,14627,14536,13417,14591,14443,5878
6273,12037,0,0,0,0,0,0,0,0,0,11063,9781,10790,11513,11102,10745,3220,11007,11099,11598,12642
3308,5968,7289,5971,7289,7289,3927,2212,11590,7288,1966,7288,10738,6509,12692,8144,6519,10731,11552,9055,15042,3255
4612,11583,0,0,0,11220,11220,11221,11221,2190,11219,2682,11220,11219,11221,11218,11340,11583,2182,11508,11588,12201
17602,2136,0,0,0,0,0,0,0,0,15034,15524,6482,15139,2463,15117,15116,2462,15031,2461,2465,15187
15493,14629,0,0,14983,14632,14993,14984,14987,14631,14630,14629,14632,14631,14984,14959,14629,14983,14630,14960,14986,14987
6889,11219,12637,11218,12637,11219,11220,6501,11583,11340,11588,11220,11220,11219,11218,11221,11340,12637,11588,12201,11583,11227
11632,14443,0,0,0,0,14443,14448,14446,14350,14448,14446,14446,14443,14448,14457,14444,14421,14452,14252,4310,14592
16513,15116,11648,15162,15116,15162,15122,8860,15116,15162,15162,15116,15162,15042,15067,15049,15116,15192,15020,15026,15035,15097
13866,13186,0,0,14685,14672,14672,9992,1983,14737,14649,6839,14671,10555,11882,14681,11919,14766,10394,10553,13565,14743
14191,1222,14771,6494,14129,14661,2344,6494,6494,14661,14771,6494,14182,14173,9063,9055,9051,14129,14176,2034,8881,6494
9358,13712,0,0,0,0,0,0,0,13701,13734,14227,13701,14227,10311,10256,13712,13734,13772,13774,14461,2936
8050,9111,0,0,0,0,0,0,0,12126,12128,300,14422,12224,14155,12128,11230,15583,4807,11657,11556,8507
8445,3731,0,0,0,0,0,0,3731,3560,3732,3731,13802,10804,13257,10564,4778,12952,7934,1914,6921,13013
9142,11562,0,0,0,0,0,0,0,13818,13706,9781,11076,13818,9781,10982,12642,13710,3869,14224,13535,12639
18752,15360,0,0,0,0,0,14021,10895,15360,15529,15801,7726,6938,1837,2008,11287,1648,12819,10738,15289,14632
15896,14631,0,0,0,0,0,0,0,0,14632,14984,14632,14631,14984,14629,14983,14986,14959,14987,14630,14996
6508,12642,0,0,0,0,0,0,0,0,12642,11076,12642,11076,12636,12638,13536,9781,10790,3869,12637,11584
370,6215,0,0,0,127,4122,4122,206,206,206,127,9781,10745,10790,11099,11513,11598,12642,11749,11102,3220
18708,1151,0,0,0,15607,15592,2552,2552,1152,2552,1152,12483,4401,12649,6480,10142,6205,1151,2276,6037,10454
7321,6672,0,0,0,0,0,0,6698,4333,6670,6671,6426,12482,10490,10908,10448,10589,9772,10777,11560,10449
7780,10742,0,6426,13424,11561,11561,11867,10742,11561,11562,11561,11750,12642,11561,14224,3285,10745,12641,6480,14222,9781
6714,9213,0,0,0,0,0,0,12624,13536,10985,10937,12641,13536,12636,3883,12643,12642,11076,12624,12640,11226
17339,15034,0,0,0,0,0,15172,14885,15136,15137,15030,6482,15139,15137,15116,15162,15178,15136,2462,15030,15186
2730,11348,0,0,0,0,0,0,0,11353,11353,11348,4107,13691,11309,11194,13038,15042,6443,15020,8582,14258
1491,3949,0,0,0,0,3133,9368,10747,10289,10289,10289,10449,10448,6426,10289,8367,10439,9772,10450,10610,13611
16027,10507,0,0,0,0,0,0,0,14961,14986,14073,14073,10797,2006,11514,11513,10589,10621,14074,10686,14076
8919,13614,13614,10778,11670,11670,13568,13405,13405,13406,13612,11882,13568,13406,13612,12642,13614,11228,13405,13404,13686,9781
3640,1405,0,0,0,0,1404,1412,1405,1406,1408,5916,13038,10738,12692,11309,15269,1561,5858,1104,1105,9055
10942,14090,0,0,14142,14142,5613,14316,5617,2230,10686,14167,14142,14318,14885,5618,15256,14931,15137,14167,15172,14900
13446,14873,0,0,0,0,0,0,14861,14862,14881,14873,14878,14877,14881,14749,14873,14933,14861,14869,14862,14875
1128,10290,10690,10690,5995,10691,10691,2109,7149,7385,10376,3091,10689,10691,10688,10690,12207,10687,10581,11508,11749,10574
5538,259,0,0,0,0,1972,254,252,256,1602,283,9781,11513,11102,10745,3220,10790,11007,1225,11099,12642
5129,10439,0,0,0,0,0,0,0,0,4604,10449,10449,9772,6426,8367,10289,10439,13611,10448,2314,12620
3371,9219,603,296,297,2137,8474,2677,9209,9219,9221,12300,14983,15307,14421,6208,14630,9087,14536,12402,14631,9649
14014,14763,0,0,0,0,0,0,0,14664,14664,9055,14664,14695,14769,14652,14763,14717,6497,14745,9055,14670
15238,6669,14996,11597,6669,15019,15796,15795,15770,15771,15772,13781,14578,15020,6036,11098,13714,11102,9120,14581,15019,14719
7851,5083,8833,14086,11709,9592,8210,4937,5083,4976,12641,11709,14086,7770,11509,11074,14271,8473,9592,9285,11555,11753
8604,628,0,0,0,0,0,0,0,0,8912,4349,1837,6392,12610,12485,13716,9047,10782,11287,8025,157
13718,1374,0,0,0,0,0,0,0,11561,9781,13612,11750,11561,13612,14224,13818,10790,3285,13568,9781,12201
14966,5496,14328,14328,8486,11558,14330,8486,11558,14328,14330,5496,14332,2657,14271,14328,7777,3220,10927,14631,14960,7587
11319,12642,0,0,0,0,0,0,0,0,12641,12642,12641,10985,12642,12636,13536,12643,12028,3883,12529,14034
12561,7186,0,0,0,0,14888,14888,14888,14888,14888,14888,14680,14888,11022,11029,11508,11219,3673,3258,14906,10705
12726,1591,0,0,0,0,0,0,10438,10438,199,878,10438,10450,3041,13573,667,14861,2234,10436,12633,2951
18995,9796,10792,10792,15742,15542,15621,15698,15682,15679,15740,15542,15542,15139,15682,2461,6482,15544,15585,15698,15037,15588
7335,10236,11514,10348,10591,12620,3767,3767,3767,5384,11188,10756,11513,3767,10797,10490,11494,11007,10327,4686,10620,11749
773,11366,9111,9111,9111,9110,11367,11367,9111,9113,11366,11366,9120,9085,9110,14730,9121,14954,6716,8579,9122,9111
1242,12155,0,0,0,0,0,0,0,0,0,12155,2657,10927,7777,6586,7776,6585,10578,14899,14181,12391
8059,5308,10745,9722,11230,12041,12129,12128,12224,5053,11572,14086,12041,12128,11230,14086,8556,12224,12129,10745,12126,4667
16962,14452,14457,14631,11102,14983,14126,14452,11102,13715,14126,15233,14631,11102,14452,13715,11098,14984,14983,14630,11189,14213
1837,10530,10613,3220,3220,10486,10763,2930,10529,10529,10613,11514,11513,11514,10486,11006,10686,11000,10312,3220,11494,10488
14388,11246,0,0,0,0,11247,11246,14407,14145,3951,11247,1789,13802,9818,9105,14207,10581,11824,1790,12819,8584
6954,11069,4570,9821,3093,12005,10504,10612,7419,12643,14034,3133,12642,11067,10490,11064,12265,11996,11598,3767,13672,9781
2785,8569,10686,10686,10686,11513,11513,10686,10686,11006,11006,11006,11513,10686,11006,11514,11494,11000,10901,10793,10589,10621
4604,2854,0,0,0,0,12683,971,973,157,969,2850,157,12485,9340,3750,11309,6540,4408,1837,8542,4821
10073,8961,12230,13717,11098,13418,13425,10215,13825,5384,14304,5613,13717,13423,13418,13711,14147,13416,13822,13424,13804,13710
17055,15177,2465,2465,15116,15162,15162,15139,15178,15042,15029,15029,15116,15162,15020,15042,15025,2465,15029,15033,15035,15049
1198,9118,0,0,0,9112,9110,9102,9103,9103,9110,9102,9111,9110,9085,9112,9105,9120,15183,11366,11367,9121
8529,6303,0,8077,5383,13565,4611,2059,5383,6293,6292,6306,14258,14261,14272,14260,12979,14138,9989,13586,13425,138
10214,12640,0,0,0,0,0,0,0,0,0,8027,6392,12610,13716,157,8027,1837,8025,10745,12485,8026
1028,10578,10578,10578,10577,10577,10576,10581,10575,10576,10577,10577,10578,10592,10576,10575,10591,10577,3130,10581,616,10910
14995,6129,0,0,0,0,0,0,0,0,0,6129,14227,2905,14749,12538,14861,14877,13573,14865,14873,10450
9070,13715,0,12003,13738,13812,13715,13722,14220,13827,13760,1241,13822,11578,13829,13418,13718,13715,13423,13424,1241,11654
1070,12649,0,10801,10801,4119,10801,10801,1132,8172,13385,10425,10801,11501,14097,4119,10799,10800,14173,10448,10769,1132
7870,11843,0,0,0,0,0,11851,11747,11854,11843,11854,14328,14330,14329,11055,7154,14086,14899,8577,15258,14337
7256,7442,11092,13536,10982,12007,5885,12041,4303,4710,2803,5040,11882,13536,11076,12642,11226,9781,11382,13715,11219,12641
8832,13426,13426,13425,13407,13568,13426,13424,13568,13426,13424,13568,13424,13418,13423,13411,13425,13614,13407,13426,11228,13406
10061,3778,0,0,0,0,0,0,13811,13809,13811,13826,13792,13418,15803,13425,12649,987,14272,12650,10385,145
14491,14869,0,0,0,0,0,0,14933,14881,14878,14861,14878,14881,14749,14877,14873,14933,14861,14869,14862,14875
2229,11513,10686,10686,11494,11494,11000,10932,5625,10686,11494,11513,11513,11006,10686,11514,11494,10793,11000,10683,10620,10901
9726,11186,0,0,0,0,0,0,0,13559,13559,13713,13715,10907,13829,10766,11925,14026,13714,10561,6491,12041
1836,10795,0,0,0,0,0,0,10798,10798,11507,11507,10797,10795,11513,5665,10769,10589,11007,11514,10621,11507
18047,8871,0,0,0,0,0,0,0,0,14880,15232,14880,15234,15233,15286,15257,15232,15866,14879,15237,15239
5966,9556,9580,9570,9545,9515,9565,9241,9525,10179,12903,9573,6392,12485,9291,10495,5878,4801,10587,13716,11504,14080
4712,1740,0,0,0,0,1792,346,122,122,4349,1726,1837,6392,11287,13716,10782,9047,12485,13432,157,8025
16589,15185,0,0,0,0,0,0,0,2188,2590,6368,9781,11513,11007,3220,11102,10790,11598,80,10589,1225
11147,14451,0,0,0,0,0,9782,14451,9770,9782,9770,14421,14584,14626,9050,14536,14443,14591,13417,14627,14373
15147,14952,0,0,0,0,0,0,0,15056,15056,15056,9781,10790,11513,11102,10745,3220,11598,11099,11007,12642
13401,14664,0,0,0,0,0,9067,9055,14763,14664,14695,14695,14664,14696,14769,9067,9055,14652,6497,14670,14717
12170,11098,14627,14627,14628,14628,9701,9701,10355,14577,14582,14241,14627,2384,14628,14577,14344,14626,14486,13696,14570,14584
15261,14927,0,0,0,0,0,0,0,14928,14892,14915,14928,14892,14915,14927,14799,14197,14910,14670,14912,14913
4139,2651,0,0,0,0,0,0,11099,11098,11102,11099,11098,11102,11100,11099,11186,3669,11101,11190,11185,6565
16208,15116,0,0,0,0,0,14892,6494,15187,10352,15162,10352,15123,15187,14372,15116,14571,14536,15171,15162,15190
14020,13794,14681,6497,14664,14763,9055,14695,9067,14909,14930,14929,14664,14769,14695,14696,6497,14652,14717,9067,9063,14745
15653,14984,0,0,0,0,0,0,0,14983,14631,14630,14630,14631,14984,14983,14987,14629,8471,14632,14959,14961
14436,14929,14749,14800,14930,14926,14919,14800,14909,14929,14925,14891,14891,14919,14930,14892,14925,14800,14926,14929,14799,9063
14159,12765,14935,11977,14935,14936,14893,14920,14935,14936,14920,14893,10260,12646,9592,14086,14291,1843,6625,10564,11509,10804
3632,2738,9650,1317,11594,10591,1101,11562,11508,11561,10678,9596,10680,11561,11749,11508,11750,3281,11562,3667,10777,3285
15351,2473,11288,11268,11325,11324,11322,11269,11321,11323,14473,1983,11269,11314,6392,7907,11321,3808,11268,12485,11057,11270
6581,3284,0,0,0,0,0,0,0,0,11028,13665,14227,5410,13712,8798,2905,15040,6261,10450,14680,3159
4984,11101,6471,6565,10757,283,11187,6470,8486,6470,4572,11099,11187,14332,6471,9204,11189,11098,11099,11185,11101,11100
5966,9474,3306,8511,10750,9462,9477,9501,10837,9498,9560,9554,3220,10745,9781,11099,10790,11513,11102,11922,11098,6392
17745,11229,0,0,0,0,2865,15524,15077,14995,14213,11074,15542,14630,14631,14983,14076,9089,14987,2463,2461,7714
10805,14316,0,0,0,0,0,14087,14098,14090,8095,14238,13835,14090,13725,14098,15137,10487,14307,14885,14555,14142
292,2180,0,0,2455,3496,2180,2180,3496,10760,10760,10760,1789,9105,9818,13802,12819,11824,1790,2615,10581,1241
8012,10739,0,0,10745,13609,13558,13559,13610,13559,13610,10745,13558,10745,13611,11590,7714,10789,9649,12667,12653,14126
9062,3942,0,0,13717,3001,13705,13705,12541,13672,2170,2170,13717,13714,11929,11561,13716,13710,13711,13713,12641,13822
6222,12499,0,0,0,0,0,0,0,9424,13038,1911,14719,13593,11919,11194,4107,14258,13038,9819,11560,9332
18684,9120,0,0,0,0,0,0,0,0,15300,9093,14766,14671,14687,14685,14681,14662,10394,9781,13723,14309
9325,7134,0,0,0,0,0,7133,7133,9192,9192,9192,2657,10927,7776,10578,6586,11513,7777,6585,12644,14181
13533,14927,0,0,9067,9055,14771,9051,2521,14129,14615,14892,9055,14696,6494,9063,9067,14173,14182,2131,14129,14664
17118,15172,0,0,0,0,0,0,0,0,15136,15123,15123,15187,10352,15171,15177,6482,15139,14372,15136,14570
16084,1024,0,0,0,0,0,0,0,0,14979,1982,9781,10790,11513,10745,11102,3220,11007,11598,11099,12642
2292,3216,0,0,10871,9056,6627,9056,11051,3216,11511,3216,9781,10790,11513,3220,11007,10745,11598,11099,11102,11922
14587,15498,14227,2905,6129,761,825,763,757,4983,4986,13918,2905,14227,14719,10450,2951,13573,14920,12538,13698,11919
13262,11358,14766,13723,14253,9780,14681,14718,14685,14670,11358,11358,14718,14685,14766,14671,14681,14647,14719,14687,14662,14538
10290,13615,11750,11750,13824,13834,13834,13425,14149,14141,14208,5620,11561,12541,14141,11750,6036,14149,13710,13834,12201,2992
899,10566,0,0,0,0,10566,10566,10566,10566,10566,10707,11922,10707,10684,12692,10781,10570,10746,287,10569,3495
15008,2936,0,0,0,0,6065,13734,8317,10296,14890,14749,14905,14227,14890,14939,6131,14197,14883,14884,14797,14903
8480,13717,13424,13423,13417,13406,2083,11654,13736,13774,9649,13714,13417,13423,13424,13614,13406,13411,13568,13418,11228,13425
8898,13406,13705,13686,14224,13680,12640,12642,14222,11882,13588,13717,14224,13711,13705,13717,13686,14483,12642,13722,12541,13736
4816,6466,0,0,0,0,0,0,4181,4181,13415,6165,9781,10745,11513,10790,11598,12642,11102,2006,3220,10260
2010,12819,5614,8881,1548,9129,9123,9123,12819,12819,6908,9324,12819,1789,9252,13802,9105,2295,8584,7934,13258,4718
1184,10591,0,10799,10799,10799,10689,10688,10688,10690,10687,10766,10691,10688,10689,10690,10687,10574,10799,10764,10575,9079
7721,12232,0,0,0,0,0,12232,9417,12232,2588,1105,14719,14258,10790,4107,9819,12232,14261,10148,5617,14076
12271,12667,0,0,0,0,0,0,0,0,0,4104,9781,11513,10790,11102,10745,11598,11099,11007,3220,11922
4220,11099,0,0,0,0,0,0,0,0,0,11185,11185,11099,11342,13714,11100,11597,11922,11098,8872,14455
6273,13942,12037,11063,11598,11064,12234,10151,13942,10151,11598,11064,12265,11598,12027,11064,10774,13942,11584,10151,13038,12030
11233,12642,0,0,0,0,0,0,0,0,11514,10865,11513,10686,11514,11006,11000,11494,10621,10589,10793,10620
18255,15263,0,0,0,0,0,0,0,0,15248,15262,2657,10927,6586,7777,6585,7776,15248,10578,14899,14181
14040,6131,14227,14890,14905,6131,13698,14864,14865,14227,14889,14904,14904,6129,14227,14797,14889,14882,14905,14197,6131,6065
8015,5226,4962,3103,4964,4962,13678,6029,11026,10561,11005,4117,11598,14973,11064,13424,12979,13418,11557,11922,12030,5259
7750,12009,0,0,0,0,0,0,0,0,0,10449,10449,9772,6426,8367,10289,10439,13611,10448,2314,10450
2381,11342,3228,5659,11753,5569,5570,5559,1345,2375,11000,11342,10751,5665,6716,11002,9592,3845,11513,12677,617,14141
445,10501,0,0,0,0,0,10926,10501,2295,10501,2295,10591,2295,11749,10581,10575,4087,11007,10501,10425,10592
18823,14954,0,0,0,0,0,0,0,0,5982,10789,8329,15263,10789,15234,15233,9062,15227,1842,14880,15286
16734,15053,15136,6482,15053,15123,14885,15177,15177,15136,14885,15123,15187,15123,10352,15171,15177,6482,15136,14570,14885,15172
13086,14652,0,0,0,14652,14763,14182,9055,9067,14695,14664,14664,14695,14696,9067,14769,9055,14717,6497,14763,9063
3694,11186,0,0,0,11099,11098,11100,11186,11186,11098,11100,11098,11102,11100,11099,11186,3669,11589,11189,11187,10785
17752,15034,15034,15030,15034,15099,15122,15169,9700,6488,15119,15117,15162,15116,15035,15139,15042,2462,6482,15049,15067,15192
12534,14607,0,0,0,0,0,0,14572,14626,14592,14344,14626,9087,14607,14536,13696,14584,14627,14563,14591,14577
1688,2121,0,0,0,0,0,0,0,0,0,1026,1789,13802,9818,11824,1790,11797,9105,13422,2615,10581
16269,15117,6488,2465,15119,15162,15116,15117,6488,15119,15162,15116,15116,2462,2465,15162,15139,6482,15119,15117,2461,6488
8626,9122,4685,10556,6539,11007,14247,14061,14060,9092,9085,9085,9085,9090,15203,15018,14956,9122,14630,15033,14632,9109
14232,14891,0,0,0,0,0,0,14384,14378,14800,14929,15052,14899,14800,15092,14900,14919,15068,14930,15248,14929
12788,9122,0,0,0,0,0,9122,9287,15202,11366,9287,9085,9120,9122,15203,11366,9111,11367,9121,9110,15202
8935,2167,13736,1993,14586,2376,13706,2167,2376,2056,13736,13706,6392,13716,12610,157,1837,8027,8025,10745,8026,12608
6490,1800,0,0,0,0,0,0,0,0,7843,1801,14719,13593,4107,11919,11194,12494,9819,14258,13534,13565
13086,6497,14652,15203,14652,2995,2825,1928,1940,9067,14763,14695,11749,11750,11561,11102,11562,11100,11098,3667,3767,12642
15478,14983,0,0,0,0,0,0,0,0,11099,14993,11185,14983,9204,14630,13714,11098,14984,11099,14993,11100
9914,2947,0,0,0,0,0,0,0,0,0,13822,13418,13822,13423,13425,11654,13826,13424,13792,14336,13411
19002,15219,0,0,0,0,0,0,8341,15211,14872,15218,4107,15218,15216,14258,13565,57,15211,9332,15241,9045
8548,13713,13680,13711,13720,14222,11882,13701,13774,2936,2905,4941,2384,14627,13612,10311,14344,14628,14486,13774,13701,15136
2225,10582,10582,8042,8042,10683,8042,8042,10582,10582,8042,8042,15126,10683,11513,11098,15103,14880,11099,15132,14239,15078
18929,2986,15471,2849,4010,5249,14761,8509,5247,15243,7246,3372,14627,14584,15620,5911,15233,14736,15255,14572,14880,14626
7767,10746,0,0,0,0,0,0,0,0,13610,12231,11098,11102,11099,14983,14572,11100,9781,9220,14584,15033
15307,9204,0,14983,7777,6620,13789,14983,14631,14455,9204,9204,14631,14983,14984,11098,14974,14629,14632,11100,9204,14986
7446,4137,0,0,0,0,0,0,0,11501,11501,11501,11501,4302,10752,14176,10747,2673,14173,6531,14129,10616
17194,14536,15178,14671,13612,2651,2182,11130,14571,15187,14696,10352,15187,14766,15123,14671,14570,6482,2462,14799,15139,14571
12429,9283,14309,11092,3133,13711,10491,9700,14141,14142,12643,13720,14142,11513,14318,14304,10686,14326,11006,11514,14316,11000
6608,12637,13536,12642,12642,12643,12643,10794,12641,12641,3869,11069,12641,12636,12642,13536,10985,12640,3883,12643,12639,14033
5045,6388,11671,10692,2947,11068,11067,11068,11066,2946,2944,7587,11067,11068,11066,11982,10774,2946,12010,12027,3536,8367
5714,4097,0,0,0,0,0,0,878,4097,51,11040,11287,15873,12004,4097,11289,10922,12002,341,8469,10745
8589,13417,0,0,0,0,0,0,0,0,11670,3883,12529,12641,9781,3883,10778,12624,13720,11882,13612,7714
745,8469,3130,10752,10752,10752,10752,10764,10616,10616,9079,4570,10752,10616,10747,10584,11398,10237,10586,9079,10794,4302
9098,3111,1566,12753,7235,7236,216,3585,11053,11053,13678,761,10790,11584,10580,9316,12028,14088,15165,14099,11598,13835
16755,14965,0,0,0,0,0,0,0,15042,15019,15029,15042,15019,15018,15029,15020,15033,15022,9334,9085,15025
6879,8300,11006,11091,11077,11589,12529,8039,11193,5384,12637,10596,11219,11218,11589,9062,11091,11581,11191,11508,10785,10619
18666,15234,0,0,0,0,14880,14879,15866,15234,14880,15866,14879,15234,15232,14880,15233,15866,15257,15286,15239,15240
8279,158,0,0,0,0,0,0,0,11001,2874,11361,9781,11513,10790,11102,10745,3220,11099,11007,11598,12642
18825,15238,0,0,0,0,0,14209,15631,15238,15261,15233,15257,15286,14880,15233,15232,15234,14879,15235,15866,15240
14995,14694,6129,6129,14890,14802,14882,14227,14884,14672,14743,14768,14227,10500,14889,14197,14939,14865,10296,13694,13698,14719
10829,14214,0,0,0,0,0,0,0,0,0,14251,14251,13691,8473,15042,10701,11188,3095,10756,14197,13785
16617,7771,15097,14927,15055,15162,15139,15139,15035,15162,6596,15116,15139,14892,6482,2465,14696,2462,15162,14579,15091,15026
10216,13718,0,0,0,0,0,0,0,0,0,5620,9781,10790,11513,11102,10745,3220,11007,11099,11598,12642
1071,3331,0,0,0,0,0,0,0,0,0,3151,9781,11513,10790,11102,10745,3220,11007,11099,11598,12642
10185,10545,13703,10545,14306,6991,12278,2688,6172,7757,10545,10545,4094,10591,10605,4095,13803,1792,13433,283,10804,80
9975,11053,10790,6747,12436,13698,10362,13735,13734,13772,5929,14249,14227,13698,6129,13735,13734,6131,13694,14904,10362,13772
15900,5633,7932,14895,14896,3930,14730,424,424,5633,15620,4534,15620,14954,10789,11590,14730,6208,12667,2878,7933,7714
16039,6488,0,0,0,0,0,0,15162,15162,2465,15116,15116,2465,2462,15162,15139,6482,6488,15119,15117,2461
4048,11696,0,0,0,0,11100,11100,11098,11192,11100,11100,11098,11102,11100,11099,11186,3669,11101,11190,11189,11185
4091,2786,0,0,0,0,0,0,0,2786,10682,10619,11344,7683,344,12369,3571,287,6922,11279,10684,11285
1570,1032,1033,12525,12033,190,2952,1040,1033,1042,1025,198,13573,14973,14227,13792,13418,12521,10745,14934,13424,2828
13550,14664,13586,1888,1888,5418,8582,13586,14664,14694,14718,8582,14272,132,138,10580,13586,15230,13440,8582,13433,9769
15158,14984,0,0,0,0,0,0,0,0,0,14983,14983,14631,14984,14630,14629,14632,14987,9090,9085,9110
1213,8580,7120,4401,3722,9601,3722,8580,3722,8580,3722,3722,13418,13822,13423,13424,13792,13425,13826,10745,12649,13411
2552,10992,205,205,7605,3489,13665,1802,1141,10994,10991,10991,5410,14086,157,14332,12521,1831,14227,10712,14073,1837
249,6491,8023,10769,10769,10797,10797,10797,10798,10798,11507,10766,10766,10769,10797,11507,10795,10907,2227,6491,9964,6489
5374,10490,0,0,0,0,0,10486,10490,9700,10491,10490,10490,12201,10486,3767,11193,12535,10794,10312,11996,3220
6661,12017,0,0,0,0,0,0,0,0,11076,12017,11076,13818,9781,10982,12642,13710,3869,13535,14224,12639
7377,10777,10423,13609,13610,8485,8448,9373,6475,10421,6475,10777,14251,8473,14171,14215,10746,14939,9373,14212,11189,10701
1663,10759,0,0,0,0,0,0,0,0,0,10759,9781,11513,10790,10745,3220,11102,11007,11099,11598,11922
4944,7313,0,0,0,0,0,0,0,7033,9721,8296,9781,11513,10790,11102,3220,10745,11007,11598,11099,11922
16303,3731,0,0,0,0,0,0,0,0,0,3731,10260,12646,9592,14086,14291,2006,6625,1843,11509,9285
2528,8828,8440,10545,10545,10545,10545,10545,9424,9424,9424,13341,13691,14251,8473,15042,11188,10701,10756,3095,13785,14197
15905,14167,15082,14167,9089,9107,9095,5876,15051,9312,15096,15082,6482,15139,12652,15117,14086,2461,15136,15740,9592,12128
4441,3901,11588,10561,11508,12207,12206,10745,3901,2588,11508,12207,11562,12207,11508,10745,12206,3281,11561,10680,11402,12201
9486,13803,0,0,0,0,0,13760,14080,14442,13805,13804,13939,5994,7934,379,13791,12564,3508,13056,2755,13802
18710,7714,0,0,0,0,0,7714,6208,7714,6208,6208,6208,2878,8579,9649,7714,3871,218,14730,11590,14895
8534,6466,0,0,0,0,0,0,0,0,0,4589,9781,10790,11513,11102,10745,3220,11007,11598,11099,12642
18696,8582,9621,15805,15214,8582,15214,135,137,15214,15214,15211,132,14272,9632,138,133,12642,8582,14258,14719,15230
17586,15116,15162,15116,15162,6488,6482,15035,14576,14576,14584,14572,15139,6482,15162,15186,15171,15116,15049,15117,15119,15178
11736,10746,0,0,0,0,0,0,0,6208,10299,6469,6208,1786,2878,10580,10581,6469,8579,218,11510,9649
9102,11882,0,0,0,0,10989,6629,10989,13410,12655,3117,14888,11029,13005,11022,14680,5245,12979,14906,11557,3258
18545,15299,15222,15250,15264,10021,10021,14432,15663,14432,10021,10049,15258,6466,7932,15263,10789,15546,15543,15587,8006,15585
2294,11514,0,0,0,0,0,0,0,0,9329,10686,11513,10686,11006,11010,10589,11099,11494,11007,11098,3669
6285,12640,0,0,0,0,0,0,0,12529,12529,12643,9781,10790,11513,11102,3220,10745,11099,12642,11598,11007
1341,641,640,10987,5584,5585,5584,5594,5584,641,5594,5584,11227,11220,14406,11221,8321,12004,12002,12637,10916,14404
2100,12714,4638,8073,2003,2003,4638,4638,5829,4638,4638,8460,4638,11365,11750,14584,11683,3989,11561,14878,3285,10339
17313,14880,0,0,0,0,0,14880,14880,15222,15692,15692,14880,15234,15233,15286,15257,15232,15866,14879,15237,15239
7810,4720,0,0,0,0,0,0,0,0,4718,5028,9781,11513,10790,11102,10745,3220,11007,11099,11598,12642
